anime_id,name,genre,type,episodes,rating,members
32613,"Elsword: El Lady",872,3,12,8.11,3846
3014,"Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai",975,1,1,8.09,15069
645,"Hikaru no Go: Journey to the North Star Cup",2885,5,1,8.09,13901
11135,"Hybrid Child",2548,4,4,8.09,26036
5781,"Isekai no Seikishi Monogatari",441,4,13,8.09,72021
13767,"Junjou Romantica OVA",1809,4,2,8.09,23192
5678,"Kobato.",1726,6,24,8.09,88986
6774,"Kuuchuu Buranko",1785,6,11,8.09,41521
1089,"Macross: Do You Remember Love?",1055,1,1,8.09,19240
25161,"One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai",1319,5,1,8.09,30516
995,"Prince of Tennis: The National Tournament",646,4,13,8.09,25170
2752,"Prince of Tennis: The National Tournament Semifinals",651,4,6,8.09,21186
15,"Eyeshield 21",646,6,145,8.08,83648
122,"Full Moon wo Sagashite",1772,6,52,8.08,59374
29095,"Grisaia no Rakuen",2511,6,10,8.08,111962
1594,"Jigoku Shoujo Futakomori",2993,6,26,8.08,79816
3092,"Junjou Romantica",1809,6,12,8.08,117910
10721,"Mawaru Penguindrum",1778,6,24,8.08,156689
16395,"SKET Dance OVA",2306,4,1,8.08,11342
3588,"Soul Eater",86,6,51,8.08,580184
4106,"Trigun: Badlands Rumble",639,1,1,8.08,68181
387,"Haibane Renmei",2476,6,13,8.07,120731
16916,"Kuroko no Basket: Tip Off",2308,5,1,8.07,41760
1088,"Macross",1055,6,36,8.07,44157
10620,"Mirai Nikki (TV)",1123,6,26,8.07,657190
2143,"Saiyuuki Reload: Burial",170,4,3,8.07,6554
6582,"Tentai Senshi Sunred 2nd Season",2234,6,26,8.07,4584
2158,"Terra e... (TV)",799,6,24,8.07,36941
22319,"Tokyo Ghoul",756,6,12,8.07,618056
11113,"Usagi Drop Specials",3022,5,4,8.07,36351
6586,"Yume-iro Pâtissière",3043,6,50,8.07,36921
66,"Azumanga Daioh",2311,6,26,8.06,170901
8142,"Colorful (Movie)",2744,1,1,8.06,63263
6438,"Detective Conan OVA 09: The Stranger in 10 Years...",1378,4,1,8.06,9649
33032,"Drifters: Special Edition",61,4,1,8.06,9807
227,"FLCL",384,4,6,8.06,305165
73,"Full Metal Panic! The Second Raid",1054,6,13,8.06,155340
4898,"Kuroshitsuji",388,6,24,8.06,424919
19111,"Love Live! School Idol Project 2nd Season",3127,6,13,8.06,91864
7222,"Macross F Movie 2: Sayonara no Tsubasa",1055,1,1,8.06,17826
22097,"Magi: Sinbad no Bouken",247,4,5,8.06,52351
15689,"Nekomonogatari: Kuro",2288,6,4,8.06,173264
957,"Saiunkoku Monogatari",1220,6,39,8.06,50951
24,"School Rumble",2260,6,26,8.06,178553
33286,"Strike the Blood II",845,4,8,8.05,28220
849,"Suzumiya Haruhi no Yuuutsu",2200,6,14,8.06,428569
2623,"Flanders no Inu (Movie)",2525,1,1,8.05,8505
268,"Golden Boy",1252,4,6,8.05,113040
29093,"Grisaia no Meikyuu: Caprice no Mayu 0",2438,5,1,8.05,70039
427,"Kaleido Star",1742,6,51,8.05,42253
4280,"Kara no Kyoukai 4: Garan no Dou",1134,1,1,8.05,103600
18429,"Lupin III vs. Detective Conan: The Movie",600,1,1,8.05,10021
17549,"Non Non Biyori",2298,6,12,8.05,133475
26123,"Seitokai Yakuindomo* OVA",2307,4,6,8.05,26361
28,"Yakitate!! Japan",2344,6,69,8.05,50876
9513,"Beelzebub",395,6,60,8.04,217752
14353,"Death Billiards",2505,1,1,8.04,95690
8408,"Durarara!! Specials",653,5,2,8.04,103105
13331,"Jormungand: Perfect Order",361,6,12,8.04,81951
4985,"Mahou Shoujo Lyrical Nanoha: The Movie 1st",414,1,1,8.04,20433
29803,"Overlord",222,6,13,8.04,244268
22,"Prince of Tennis",632,6,178,8.04,87643
2618,"Takarajima",1458,6,26,8.04,5306
793,"xxxHOLiC Movie: Manatsu no Yoru no Yume",1779,1,1,8.04,41547
30279,"Yuru Yuri San☆Hai!",2303,6,12,8.04,44335
28755,"Boruto: Naruto the Movie",572,1,1,8.03,74690
10029,"Coquelicot-zaka kara",2970,1,1,8.03,50689
2035,"Eikoku Koi Monogatari Emma: Molders-hen",2549,6,12,8.03,11903
790,"Ergo Proxy",3151,6,23,8.03,265005
9289,"Hanasaku Iroha",1826,6,26,8.03,150393
15809,"Hataraku Maou-sama!",1701,6,13,8.03,409037
27989,"Hibike! Euphonium",2637,6,13,8.03,134694
5630,"Higashi no Eden",424,6,11,8.03,276593
2829,"Ie Naki Ko Remi",1464,6,23,8.03,6528
30831,"Kono Subarashii Sekai ni Shukufuku wo!",1323,6,10,8.03,244877
416,"Kurenai no Buta",24,1,1,8.03,74028
85,"Mobile Suit Zeta Gundam",2610,6,50,8.03,28959
30240,"Prison School",1923,6,12,8.03,227734
1254,"Saint Seiya",1564,6,114,8.03,70559
2605,"Sayonara Zetsubou Sensei",2222,6,12,8.03,174531
4163,"Seto no Hanayome OVA",2218,4,2,8.03,31973
3228,"Zoku Sayonara Zetsubou Sensei",2222,6,13,8.03,74040
1485,"Akachan to Boku",1827,6,35,8.02,8353
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",2675,5,1,8.02,138364
13119,"Hakuouki Movie 2: Shikon Soukyuu",740,1,1,8.03,9492
3782,"Kara no Kyoukai 2: Satsujin Kousatsu (Zen)",1125,1,1,8.02,114415
3572,"Macross F",1055,6,25,8.02,95551
8310,"Magic Kaito",1387,5,12,8.02,27274
114,"Sakigake!! Cromartie Koukou",2306,6,26,8.02,67254
11813,"Shijou Saikyou no Deshi Kenichi OVA",568,4,11,8.02,24167
658,"Touhai Densetsu Akagi: Yami ni Maiorita Tensai",2881,6,26,8.02,48127
10012,"Carnival Phantasm",2241,4,12,8.01,71976
32370,"D.Gray-man Hallow",706,6,13,8.01,72499
22961,"Date A Live: Encore OVA",3214,4,1,8.01,48432
22777,"Dragon Ball Kai (2014)",71,6,61,8.01,42666
29787,"Gochuumon wa Usagi Desu ka??",2350,6,12,8.01,38102
7062,"Hidamari Sketch x ☆☆☆",2311,6,12,8.01,15748
11887,"Kokoro Connect",1797,6,13,8.01,283847
9088,"Saiyuuki Gaiden",170,4,3,8.01,5843
12815,"Shirokuma Cafe",2104,6,50,8.01,44668
12017,"Tiger &amp; Bunny Movie 2: The Rising",602,1,1,8.01,13567
6377,"Zan Sayonara Zetsubou Sensei",2222,6,13,8.01,55402
1470,"City Hunter",600,6,51,8,19963
780,"Detective Conan Movie 02: The Fourteenth Target",1378,1,1,8,26284
27633,"Gekkan Shoujo Nozaki-kun Specials",2249,5,6,8,52672
2321,"Giant Robo the Animation: Chikyuu ga Seishi Suru Hi",1095,4,7,8,12283
17273,"Hetalia: The Beautiful World Specials",2077,5,4,8,8644
429,"Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari",1827,4,1,8,9268
18661,"Kamisama Hajimemashita OVA",1702,4,2,8,38678
14349,"Little Witch Academia",1301,1,1,8,111703
1729,"Maria-sama ga Miteru 3rd",2712,4,5,8,12394
31973,"Mobile Suit Gundam Thunderbolt",777,3,4,8,14419
17949,"The Everlasting Guilty Crown",3116,2,1,8,11663
996,"Bishoujo Senshi Sailor Moon: Sailor Stars",1227,6,34,7.99,52586
9465,"Break Blade 4: Sanka no Chi",916,1,1,7.99,41598
14175,"Hanasaku Iroha: Home Sweet Home",1829,1,1,7.99,34630
11239,"Hidamari Sketch x Honeycomb",2311,6,12,7.99,12590
967,"Hokuto no Ken",769,6,109,7.99,40271
1695,"Les Misérables: Shoujo Cosette",2559,6,52,7.99,9605
339,"Serial Experiments Lain",2368,6,13,7.99,215829
7724,"Shiki",3175,6,22,7.99,251093
2753,"Ushiro no Shoumen Daare",2525,1,1,7.99,3811
8516,"Baka to Test to Shoukanjuu Ni!",2267,6,13,7.98,183722
779,"Detective Conan Movie 01: The Timed Skyscraper",1378,1,1,7.98,28947
1366,"Detective Conan Movie 07: Crossroad in the Ancient Capital",1378,1,1,7.98,21729
19319,"Gundam Build Fighters",1090,6,25,7.98,31606
15195,"Hetalia: The Beautiful World",2077,3,20,7.98,34960
187,"Initial D Third Stage",375,1,1,7.98,39374
30311,"Kuroko no Basket 3rd Season NG-shuu",2353,5,9,7.98,10778
597,"Neko no Ongaeshi",1423,1,1,7.98,92499
400,"Seihou Bukyou Outlaw Star",128,6,24,7.98,78600
18245,"White Album 2",2635,6,13,7.98,91075
10521,"Working&#039;!!",2350,6,13,7.98,117328
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",256,6,12,7.97,244314
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",256,6,12,7.97,153501
1571,"Ghost Hunt",2092,6,25,7.97,126426
267,"Gungrave",823,6,26,7.97,95825
253,"Jungle wa Itsumo Hare nochi Guu",2311,6,26,7.97,22214
22673,"Kuroko no Basket 2nd Season NG-shuu",2353,5,9,7.97,20477
4080,"Kyou kara Maou! 3rd Series",1314,6,39,7.97,19510
27947,"Lupin III (2015)",130,6,24,7.97,16938
12917,"Madang-Eul Naon Amtalg",1433,1,1,7.97,1528
3750,"Maria-sama ga Miteru 4th",3223,6,13,7.97,11779
569,"Musekinin Kanchou Tylor",2184,6,26,7.97,19841
6007,"Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu",2803,4,1,7.97,81137
1253,"Saint Seiya: Meiou Hades Meikai-hen",146,4,12,7.97,21240
15771,"Saint☆Oniisan (Movie)",2333,1,1,7.97,30814
397,"Seikai no Senki II",1109,6,10,7.97,13888
949,"Top wo Nerae! Gunbuster",418,4,6,7.97,51724
11001,"Toshokan Sensou: Kakumei no Tsubasa",590,1,1,7.96,10244
17909,"Uchouten Kazoku",1743,6,13,7.96,64897
21185,"Baby Steps",3201,6,25,7.96,59818
9724,"Break Blade 5: Shisen no Hate",1066,1,1,7.96,40053
6768,"Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem",1068,4,1,7.96,23204
4872,"Goku Sayonara Zetsubou Sensei",2222,4,3,7.96,40358
12413,"Jormungand",361,6,12,7.96,137610
2076,"Kindaichi Shounen no Jikenbo (TV)",3172,6,148,7.96,8655
31251,"Mobile Suit Gundam: Iron-Blooded Orphans",789,6,25,7.96,60525
5485,"Shin Mazinger Shougeki! Z-hen",1102,6,26,7.96,7872
5005,"Tentai Senshi Sunred",2234,6,26,7.96,12236
890,"Yuusha-Ou GaoGaiGar",1618,6,49,7.96,10031
269,"Bleach",648,6,366,7.95,624055
14741,"Chuunibyou demo Koi ga Shitai!",1796,6,12,7.95,394399
1472,"City Hunter 3",600,6,13,7.95,6723
33028,"Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen",996,6,11,7.95,65503
7304,"Detective Conan Movie 08: Time Travel of the Silver Sky",1631,5,1,7.95,6515
8609,"Detective Conan OVA 10: Kid in Trap Island",1378,4,1,7.95,7757
6033,"Dragon Ball Kai",71,6,97,7.95,116832
8479,"Hetalia World Series",2077,3,48,7.95,64416
254,"Jungle wa Itsumo Hare nochi Guu Deluxe",2350,4,6,7.95,8847
8525,"Kami nomi zo Shiru Sekai",2056,6,12,7.95,284846
19703,"Kyousou Giga (TV)",938,6,10,7.95,67732
25517,"Magic Kaito 1412",1387,6,24,7.95,43545
31764,"Nejimaki Seirei Senki: Tenkyou no Alderamin",256,6,13,7.95,86475
27775,"Plastic Memories",2689,6,13,7.95,213493
21339,"Psycho-Pass Movie",1107,1,1,7.95,94677
2104,"Seto no Hanayome",2218,6,26,7.95,165008
24893,"Sidonia no Kishi: Daikyuu Wakusei Seneki",1092,6,12,7.95,57665
2150,"Tanoshii Muumin Ikka",1293,6,78,7.95,7761
12445,"Tasogare Otome x Amnesia",2996,6,12,7.95,172367
543,"Vampire Hunter D (2000)",719,1,1,7.95,68229
23225,"Yuru Yuri Nachuyachumi!",2340,4,1,7.95,28339
9252,"Break Blade 3: Kyoujin no Ato",916,1,1,7.94,42653
12893,"Danshi Koukousei no Nichijou Specials",2307,5,6,7.94,49891
1505,"Detective Conan Movie 09: Strategy Above the Depths",1378,1,1,7.94,20347
4447,"Detective Conan Movie 12: Full Score of Fear",1378,1,1,7.94,19290
317,"Final Fantasy VII: Advent Children",936,1,1,7.94,138659
22265,"Free!: Eternal Summer",2312,6,13,7.94,150596
13117,"Hakuouki Movie 1: Kyoto Ranbu",740,1,1,7.94,12076
9563,"Hidamari Sketch x ☆☆☆ Specials",2311,5,2,7.94,8734
16904,"K: Missing Kings",1190,1,1,7.94,98549
97,"Last Exile",353,6,26,7.94,104193
20517,"Little Busters!: EX",1797,5,8,7.94,26709
2273,"Mobile Suit Gundam Wing: Endless Waltz Movie",777,1,1,7.94,35711
1735,"Naruto: Shippuuden",572,6,-1,7.94,533578
20159,"Pokemon: The Origin",62,5,4,7.94,85947
12403,"Yuru Yuri♪♪",2303,6,12,7.94,83097
7044,"Zan Sayonara Zetsubou Sensei Bangaichi",2222,4,2,7.94,22704
31646,"3-gatsu no Lion",2507,6,23,7.93,59492
32998,"91 Days",738,6,12,7.93,140604
30123,"Akagami no Shirayuki-hime",2492,6,12,7.93,157551
31339,"Drifters",61,6,12,7.93,102857
2890,"Gake no Ue no Ponyo",1511,1,1,7.93,140277
468,"Ghost in the Shell 2: Innocence",3083,1,1,7.93,85714
29755,"Haikyuu!! Movie 1: Owari to Hajimari",1819,1,1,7.94,13094
25303,"Haikyuu!! OVA",3251,4,2,7.93,30063
24471,"Hoozuki no Reitetsu OVA",2023,4,3,7.93,6073
516,"Keroro Gunsou",2322,6,358,7.93,31632
1425,"Lupin III: Part II",130,6,155,7.93,10873
5310,"Macross F Movie 1: Itsuwari no Utahime",1055,1,1,7.93,20637
93,"Mobile Suit Gundam Seed",774,6,50,7.93,96973
8038,"Nodame Cantabile Finale Special",2100,5,1,7.93,23388
322,"Paradise Kiss",1761,6,12,7.93,86380
6154,"Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa",1645,5,2,7.93,4975
7588,"Saraiya Goyou",2974,6,12,7.93,40819
10083,"Shiki Specials",3001,5,2,7.93,37657
1172,"Slayers Try",1210,6,26,7.93,32742
31711,"To LOVE-Ru Darkness 2nd Specials",1870,5,2,7.93,22487
2265,"Transformers the Movie",1053,1,1,7.93,6540
23249,"Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune",799,1,1,7.93,5431
202,"Wolf&#039;s Rain",167,6,26,7.93,171863
30370,"Akatsuki no Yona OVA",513,4,3,7.92,29398
9919,"Ao no Exorcist",679,6,25,7.92,583823
1818,"Claymore",148,6,26,7.92,316853
34036,"Detective Conan: Episode One - Chiisaku Natta Meitantei",1378,5,1,8.1,2493
10090,"Ghost in the Shell: Stand Alone Complex - Solid State Society 3D",3081,1,1,7.91,7515
17895,"Golden Time",2273,6,24,7.92,273191
1824,"Hadashi no Gen",2525,1,1,7.92,16474
4192,"Hayate no Gotoku!!",524,6,25,7.92,67323
10357,"Jinrui wa Suitai Shimashita",2016,6,12,7.92,89373
30745,"Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna",3116,5,1,7.92,10306
19489,"Little Witch Academia: Mahoujikake no Parade",1301,1,1,7.92,53024
4472,"Lucky☆Star: Original na Visual to Animation",2228,4,1,7.92,84833
19613,"New Initial D Movie: Legend 1 - Kakusei",380,1,1,7.92,7695
5530,"Pandora Hearts",1556,6,25,7.92,229567
6591,"Rurouni Kenshin DVD-BOX Special Ending",2969,5,1,7.92,9695
10218,"Berserk: Ougon Jidai-hen I - Haou no Tamago",145,1,1,7.91,77103
388,"Capeta",1675,6,52,7.91,9711
28999,"Charlotte",2719,6,13,7.91,310137
1473,"City Hunter &#039;91",600,6,13,7.91,6337
1379,"Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.",1423,1,1,7.91,26746
23293,"Lupin the IIIrd: Jigen Daisuke no Bohyou",37,1,1,7.91,5939
1910,"Master Keaton OVA",1631,4,15,7.91,3205
33221,"Mobile Suit Gundam Thunderbolt: December Sky",777,1,1,7.92,2833
18897,"Nisekoi",2051,6,20,7.91,347599
31592,"Pokemon XY&amp;Z",62,6,47,7.91,15627
31380,"To LOVE-Ru Darkness 2nd OVA",1870,4,3,7.91,18575
28677,"Yamada-kun to 7-nin no Majo (TV)",2040,6,12,7.91,193566
7193,"Aoi Bungaku Series",2544,6,12,7.9,93074
1961,"Arashi no Yoru ni",1217,1,1,7.9,11458
21405,"Bokura wa Minna Kawaisou",2263,6,12,7.9,159793
6024,"Chi&#039;s Sweet Home: Atarashii Ouchi",2131,6,104,7.9,16670
2761,"Densetsu Kyojin Ideon: Hatsudou-hen",2617,1,1,7.9,2963
1491,"Ginga Tetsudou 999",1500,6,113,7.9,12672
106,"Hana yori Dango",2679,6,51,7.9,28341
5835,"Hanasakeru Seishounen",2695,6,39,7.9,37051
3604,"Hidamari Sketch x 365",2311,6,13,7.9,19180
11237,"Hidamari Sketch x SP",2311,5,2,7.9,7999
2828,"Ie Naki Ko",1455,6,51,7.9,4479
4087,"Michiko to Hatchin",2,6,22,7.9,82625
28881,"New Initial D Movie: Legend 2 - Tousou",1674,1,1,7.9,4641
21473,"Persona 3 the Movie 2: Midsummer Knight&#039;s Dream",929,1,1,7.9,27462
582,"Sexy Commando Gaiden: Sugoiyo!! Masaru-san",2167,6,48,7.9,6473
8311,"Tegamibachi Reverse",1568,6,25,7.9,36228
21995,"Ao Haru Ride",1792,6,12,7.89,227417
532,"Bishoujo Senshi Sailor Moon S",2592,6,38,7.89,66911
552,"Digimon Adventure",62,6,54,7.89,182208
13629,"Furiko",2635,5,1,7.89,8809
7645,"Heartcatch Precure!",494,6,49,7.89,12825
249,"InuYasha",9,6,167,7.89,281632
4886,"InuYasha: Kuroi Tessaiga",1209,5,1,7.89,16373
451,"InuYasha: Tenka Hadou no Ken",1204,1,1,7.89,51079
9734,"K-On!!: Keikaku!",2192,5,1,7.89,50496
433,"Kumo no Mukou, Yakusoku no Basho",2621,1,1,7.89,103975
6115,"Lupin III vs. Detective Conan",118,5,1,7.89,15220
80,"Mobile Suit Gundam",1065,6,43,7.89,51566
1092,"Mobile Suit Gundam III: Encounters in Space",187,1,1,7.89,11343
20767,"Noragami OVA",363,4,2,7.89,104775
10119,"Seitokai Yakuindomo OVA",2307,4,8,7.89,63265
1921,"Urusei Yatsura Movie 2: Beautiful Dreamer",30,1,1,7.89,5663
1562,"Yamato Nadeshiko Shichihenge♥",2339,6,25,7.89,92088
11111,"Another",2997,6,12,7.88,534657
32863,"Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen",631,3,8,7.88,7999
11737,"Ao no Exorcist Movie",679,1,1,7.88,105183
28249,"Arslan Senki (TV)",157,6,25,7.88,152811
13535,"Binbougami ga!",2237,6,13,7.88,117091
1520,"Black Jack",2438,4,12,7.88,14414
28121,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka",76,6,13,7.88,336349
30191,"Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou",1133,5,1,7.88,22774
10497,"Hetalia World Series Specials",2077,5,4,7.88,14348
6862,"K-On!: Live House!",2192,5,1,7.88,70787
251,"Kyou kara Maou!",1213,6,78,7.88,58150
18153,"Kyoukai no Kanata",2869,6,12,7.88,359011
875,"Mind Game",1202,1,1,7.88,32756
795,"Oniisama e...",2713,6,39,7.88,11424
33994,"Servamp Specials",1677,5,3,7.88,5973
18397,"Shingeki no Kyojin OVA",733,4,3,7.88,121063
29830,"Tamayura: Sotsugyou Shashin Part 3 - Akogare",1829,1,1,7.88,3089
16870,"The Last: Naruto the Movie",1036,1,1,7.88,85013
479,"The Law of Ueki",1251,6,51,7.88,60027
15197,"Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu",1054,1,1,7.87,61020
32189,"Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen",996,6,12,7.87,83343
31859,"Hai to Gensou no Grimgar",153,6,12,7.87,213342
15451,"High School DxD New",385,6,12,7.87,266657
33446,"Huyao Xiao Hongniang: Yue Hong",2248,3,13,7.87,1043
570,"Jin-Rou",2620,1,1,7.87,62464
5680,"K-On!",2192,6,13,7.87,386048
2175,"Kino no Tabi: The Beautiful World - Byouki no Kuni - For You",1423,1,1,7.87,23453
1887,"Lucky☆Star",2228,6,24,7.87,305837
90,"Mobile Suit Gundam Wing",777,6,49,7.87,86001
91,"Mobile Suit Gundam Wing: Endless Waltz",777,4,3,7.87,28485
2594,"Piano no Mori",1247,1,1,7.87,24278
210,"Ranma ½",1999,6,161,7.87,105212
1007,"Ranma ½ OVA",2166,4,6,7.87,16804
19775,"Sidonia no Kishi",1092,6,12,7.87,118341
534,"Slayers",1207,6,26,7.87,73476
9790,"Sora no Otoshimono: Tokeijikake no Angeloid",1715,1,1,7.87,70391
2582,"Soukou Kihei Votoms",777,6,52,7.87,9008
407,"Tantei Gakuen Q",1777,6,45,7.87,16591
6213,"Toaru Kagaku no Railgun",1175,6,24,7.87,231079
1000,"Uchuu Kaizoku Captain Harlock",201,6,42,7.87,14869
1375,"Watashi no Ashinaga Ojisan",2080,6,40,7.87,5600
8514,"Break Blade 2: Ketsubetsu no Michi",916,1,1,7.86,44900
951,"Chibi Maruko-chan",2342,6,142,7.86,4739
12117,"Detective Conan Movie 16: The Eleventh Striker",1379,1,1,7.86,14938
2508,"Genshiken 2",2238,6,12,7.86,55825
19115,"Giovanni no Shima",2525,1,1,7.86,10115
6904,"Hellsing I: Digest for Freaks",994,4,1,7.86,20263
22125,"Kuroko no Basket: Mou Ikkai Yarimasen ka",2308,5,1,7.86,20397
4454,"Macross F: Close Encounter - Deculture Edition",1056,5,1,7.86,8911
32547,"Non Non Biyori Repeat OVA",2298,4,1,7.86,9729
15959,"Nurarihyon no Mago OVA",707,4,2,7.86,11401
16239,"One Piece: Episode of Luffy - Hand Island no Bouken",85,5,1,7.86,21489
31772,"One Punch Man Specials",609,5,6,7.86,75502
396,"Seikai no Senki",1109,6,13,7.86,18580
8407,"Sora no Otoshimono: Forte",1876,6,12,7.86,146697
20057,"Space☆Dandy",2330,6,13,7.86,123529
9074,"Arakawa Under the Bridge x Bridge",2273,6,13,7.85,80394
7305,"Detective Conan Movie 10: Promo Special",1378,5,1,7.85,4069
226,"Elfen Lied",759,6,13,7.85,623511
644,"Hachimitsu to Clover Specials",1761,5,2,7.85,21164
2405,"Hello! Lady Lynn",2438,6,36,7.85,1757
15117,"Kami nomi zo Shiru Sekai: Tenri-hen",2056,4,2,7.85,68623
10460,"Kimi to Boku.",1794,6,13,7.85,86196
6050,"Mahou Sensei Negima! Mou Hitotsu no Sekai",213,4,4,7.85,12413
444,"Maria-sama ga Miteru: Haru",2681,6,13,7.85,14983
82,"Mobile Suit Gundam 0080: War in the Pocket",1476,4,6,7.85,22609
15315,"Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?",2023,6,10,7.85,218231
30347,"Nanatsu no Taizai OVA",265,4,2,7.85,37540
31704,"One Punch Man: Road to Hero",609,4,1,7.85,94839
1699,"Romeo x Juliet",2456,6,24,7.85,91530
517,"School Rumble Ichi Gakki Hoshuu",2260,4,2,7.85,40868
29829,"Tamayura: Sotsugyou Shashin Part 2 - Hibiki",1829,1,1,7.85,3304
30868,"Ajin Part 1: Shoudou",998,1,1,7.84,22279
22199,"Akame ga Kill!",217,6,24,7.84,492133
14941,"AKB0048: Next Stage",3128,6,13,7.84,22302
978,"Change!! Getter Robo: Sekai Saigo no Hi",286,4,13,7.84,5606
2994,"Death Note Rewrite",3147,5,2,7.84,88699
14735,"Detective Conan Movie 17: Private Eye in the Distant Sea",1378,1,1,7.84,12963
10350,"Hakuouki Sekkaroku",662,4,6,7.84,14725
20431,"Hoozuki no Reitetsu",2023,6,13,7.84,47619
15487,"Kuroko no Basket NG-shuu",2308,5,9,7.84,32215
1462,"Memories",2570,1,3,7.84,38643
13667,"Naruto: Shippuuden Movie 6 - Road to Ninja",310,1,1,7.84,87369
28927,"Owari no Seraph: Nagoya Kessen-hen",833,6,12,7.84,190058
398,"Seikai no Senki III",1109,4,2,7.84,11044
20847,"Seitokai Yakuindomo*",2307,6,13,7.84,98544
2451,"Space Cobra",359,6,31,7.84,6919
8937,"Toaru Majutsu no Index II",1028,6,24,7.84,184520
12883,"Tsuritama",2329,6,12,7.84,90625
30413,"Yowamushi Pedal Movie",1828,1,1,7.84,8838
30902,"Yuru Yuri Nachuyachumi!+",2340,5,2,7.84,19586
6347,"Baka to Test to Shoukanjuu",2267,6,13,7.83,301282
3841,"Chi&#039;s Sweet Home",2350,6,104,7.83,36307
8086,"Densetsu no Yuusha no Densetsu",247,6,24,7.83,130689
9982,"Fairy Tail OVA",1850,4,5,7.83,83421
1888,"Ichigo Mashimaro OVA",2311,4,3,7.83,15085
33082,"Kingsglaive: Final Fantasy XV",1,1,1,7.83,15508
1096,"Mobile Police Patlabor 2: The Movie",2611,1,1,7.83,11957
14407,"Persona 3 the Movie 1: Spring of Birth",929,1,1,7.83,45568
1719,"Rozen Maiden: Ouvertüre",413,5,2,7.83,44388
290,"Seikai no Monshou",1109,6,13,7.83,26379
154,"Shaman King",39,6,64,7.83,169517
11757,"Sword Art Online",223,6,25,7.83,893100
5074,"Tetsuwan Birdy Decode:02",639,6,12,7.83,29622
31733,"Bishoujo Senshi Sailor Moon Crystal Season III",2436,6,13,7.83,16530
1690,"Bokurano",2612,6,24,7.82,81408
4177,"Bounen no Xamdou",1112,3,26,7.82,79026
10092,"Break Blade 6: Doukoku no Toride",1066,1,1,7.82,39077
9785,"Detective Conan: Conan vs. Kid - Shark &amp; Jewel",1348,1,1,7.82,2688
985,"Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks",1451,5,1,7.82,43673
18055,"Hakkenden: Touhou Hakken Ibun 2nd Season",930,6,13,7.82,33466
6984,"Hidamari Sketch x 365 Specials",2311,5,3,7.82,10720
27991,"K: Return of Kings",1190,6,13,7.82,114904
21659,"Kill la Kill Special",637,5,1,7.82,83795
3545,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV)",2246,6,373,7.82,4734
474,"Macross Plus",2606,4,4,7.82,23138
